Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
2024-01-01,United Airlines,15h 13m,Los Angeles,London,8:17 am,7:30 am,3h 10m,San Francisco,1,1.0,0,568
2024-01-01,British Airways,10h 25m,Los Angeles,London,3:25 pm,9:50 am,,,0,1.0,0,980
2024-01-01,Brussels Airlines,13h 25m,Los Angeles,London,8:30 am,5:55 am,1h 10m,Chicago O'Hare Intl,1,1.0,1,758
2024-01-01,Brussels Airlines,15h 35m,Los Angeles,London,5:30 pm,5:05 pm,"1h 00m,0h 50m","Munich Franz Josef Strauss,Brussels Bruxelles-National",2,1.0,0,565
2024-01-01,Lufthansa,17h 05m,Los Angeles,London,5:30 pm,6:35 pm,3h 50m,Munich Franz Josef Strauss,1,1.0,0,538
2024-01-01,United Airlines,17h 10m,Los Angeles,London,6:45 am,7:55 am,5h 00m,Chicago O'Hare Intl,1,1.0,0,558
2024-01-01,Virgin Atlantic,10h 15m,Los Angeles,London,9:20 pm,3:35 pm,,,0,1.0,0,923
2024-01-01,Delta,10h 15m,Los Angeles,London,9:20 pm,3:35 pm,,,0,1.0,0,923
2024-01-01,SWISS,18h 20m,Los Angeles,London,7:20 pm,9:40 pm,5h 40m,Zurich,1,1.0,0,532
2024-01-01,United Airlines,16h 50m,Los Angeles,London,8:50 am,9:40 am,5h 16m,Denver Intl,1,1.0,0,558
2024-01-01,Iberia,10h 20m,Los Angeles,London,6:10 pm,12:30 pm,,,0,1.0,0,"1,065"
2024-01-01,Finnair,10h 20m,Los Angeles,London,8:50 pm,3:10 pm,,,0,1.0,0,"1,065"
2024-01-01,Iberia,10h 25m,Los Angeles,London,3:25 pm,9:50 am,,,0,1.0,0,"1,065"
2024-01-01,Lufthansa,18h 05m,Los Angeles,London,5:30 pm,7:35 pm,4h 50m,Munich Franz Josef Strauss,1,1.0,0,538
2024-01-01,Scandinavian Airlines,18h 00m,Los Angeles,London,2:00 pm,4:00 pm,4h 50m,Kastrup Copenhagen,1,1.0,0,577
2024-01-01,Lufthansa,17h 40m,Los Angeles,London,3:05 pm,4:45 pm,5h 05m,Frankfurt am Main,1,1.0,0,562
2024-01-01,Austrian Airlines,17h 10m,Los Angeles,London,5:30 pm,6:40 pm,"2h 00m,0h 30m","Munich Franz Josef Strauss,Vienna Intl",2,1.0,0,562
2024-01-01,Aer Lingus,12h 30m,Los Angeles,London,8:20 pm,4:50 pm,1h 00m,Dublin,1,1.0,1,899
2024-01-01,United Airlines,12h 35m,Los Angeles,London,11:55 am,8:30 am,1h 03m,Toronto Pearson Intl,1,1.0,0,920
2024-01-01,United Airlines,14h 00m,Los Angeles,London,8:40 am,6:40 am,2h 14m,"Washington, D.C. Dulles Intl",1,1.0,0,855
2024-01-01,Lufthansa,18h 40m,Los Angeles,London,3:05 pm,5:45 pm,6h 05m,Frankfurt am Main,1,1.0,0,562
2024-01-01,United Airlines,13h 18m,Los Angeles,London,1:07 pm,10:25 am,1h 19m,"Washington, D.C. Dulles Intl",1,1.0,0,912
2024-01-01,Lufthansa,15h 25m,Los Angeles,London,8:30 am,7:55 am,3h 10m,Chicago O'Hare Intl,1,1.0,1,783
2024-01-01,Aer Lingus,13h 30m,Los Angeles,London,8:20 pm,5:50 pm,2h 00m,Dublin,1,1.0,1,921
2024-01-01,SWISS,18h 05m,Los Angeles,London,7:20 pm,9:25 pm,"1h 30m,3h 15m","Zurich,Geneva Geneve-Cointrin",2,1.0,0,570
2024-01-01,SWISS,18h 05m,Los Angeles,London,7:20 pm,9:25 pm,"2h 45m,2h 00m","Zurich,Geneva Geneve-Cointrin",2,1.0,0,570
2024-01-01,Air Canada,12h 35m,Los Angeles,London,11:55 am,8:30 am,1h 03m,Toronto Pearson Intl,1,1.0,0,920
2024-01-01,KLM,12h 55m,Los Angeles,London,1:50 pm,10:45 am,1h 15m,Amsterdam Schiphol,1,1.0,0,910
2024-01-01,Brussels Airlines,15h 25m,Los Angeles,London,8:30 am,7:55 am,3h 10m,Chicago O'Hare Intl,1,1.0,1,759
2024-01-01,Lufthansa,13h 18m,Los Angeles,London,1:07 pm,10:25 am,1h 19m,"Washington, D.C. Dulles Intl",1,1.0,1,939
2024-01-01,Air France,13h 35m,Los Angeles,London,12:25 pm,10:00 am,1h 43m,Detroit Metropolitan Wayne County,1,1.0,0,882
2024-01-01,Brussels Airlines,18h 00m,Los Angeles,London,3:05 pm,5:05 pm,"2h 05m,2h 55m","Frankfurt am Main,Brussels Bruxelles-National",2,1.0,0,590
2024-01-01,Finnair,10h 20m,Los Angeles,London,6:10 pm,12:30 pm,,,0,1.0,0,"1,190"
2024-01-01,Alaska Airlines,10h 30m,Los Angeles,London,5:10 pm,11:40 am,,,0,1.0,1,"1,187"
2024-01-01,United Airlines,13h 40m,Los Angeles,London,1:10 pm,10:50 am,1h 15m,Houston George Bush Intcntl,1,1.0,0,912
2024-01-01,United Airlines,13h 33m,Los Angeles,London,9:52 am,7:25 am,1h 11m,Houston George Bush Intcntl,1,1.0,0,912
2024-01-01,Lufthansa,14h 00m,Los Angeles,London,8:40 am,6:40 am,2h 14m,"Washington, D.C. Dulles Intl",1,1.0,1,939
2024-01-01,Virgin Atlantic,13h 35m,Los Angeles,London,12:25 pm,10:00 am,1h 43m,Detroit Metropolitan Wayne County,1,1.0,0,929
2024-01-01,Brussels Airlines,19h 20m,Los Angeles,London,5:30 pm,8:50 pm,"1h 00m,4h 40m","Munich Franz Josef Strauss,Brussels Bruxelles-National",2,1.0,0,565
2024-01-01,Air France,13h 15m,Los Angeles,London,9:05 pm,6:20 pm,1h 10m,Paris Charles de Gaulle,1,1.0,0,900
2024-01-01,Virgin Atlantic,13h 45m,Los Angeles,London,11:55 am,9:40 am,1h 21m,Seattle/Tacoma Intl,1,1.0,0,929
2024-01-01,Aer Lingus,15h 30m,Los Angeles,London,8:20 pm,7:50 pm,4h 00m,Dublin,1,1.0,1,885
2024-01-01,Virgin Atlantic,13h 45m,Los Angeles,London,9:30 am,7:15 am,1h 31m,Atlanta Hartsfield-Jackson,1,1.0,0,929
2024-01-01,United Airlines,14h 50m,Los Angeles,London,7:40 am,6:30 am,2h 55m,Toronto Pearson Intl,1,1.0,0,920
2024-01-01,United Airlines,15h 07m,Los Angeles,London,11:43 am,10:50 am,2h 40m,Houston George Bush Intcntl,1,1.0,0,912
2024-01-01,United Airlines,15h 05m,Los Angeles,London,8:20 am,7:25 am,2h 46m,Houston George Bush Intcntl,1,1.0,0,912
2024-01-01,Austrian Airlines,14h 00m,Los Angeles,London,8:40 am,6:40 am,2h 14m,"Washington, D.C. Dulles Intl",1,1.0,1,978
2024-01-01,Virgin Atlantic,12h 50m,Los Angeles,London,9:30 am,6:20 am,0h 51m,Atlanta Hartsfield-Jackson,1,1.0,1,"1,053"
2024-01-01,United Airlines,14h 40m,Los Angeles,London,1:20 pm,12:00 pm,2h 31m,San Francisco,1,1.0,0,912
2024-01-01,Austrian Airlines,19h 35m,Los Angeles,London,3:05 pm,6:40 pm,"1h 55m,3h 00m","Frankfurt am Main,Vienna Intl",2,1.0,0,588
2024-01-01,Air Canada,15h 25m,Los Angeles,London,12:25 pm,11:50 am,2h 58m,Vancouver Intl,1,1.0,0,912
2024-01-01,British Airways,13h 00m,Los Angeles,London,4:20 pm,1:20 pm,1h 44m,Phoenix Sky Harbor Intl,1,1.0,0,"1,071"
2024-01-01,United Airlines,15h 25m,Los Angeles,London,11:55 am,11:20 am,3h 48m,Toronto Pearson Intl,1,1.0,0,920
2024-01-01,British Airways,12h 57m,Los Angeles,London,9:33 am,6:30 am,0h 55m,Philadelphia,1,1.0,0,"1,071"
2024-01-01,Air Canada,14h 50m,Los Angeles,London,7:40 am,6:30 am,2h 55m,Toronto Pearson Intl,1,1.0,0,920
2024-01-01,Virgin Atlantic,12h 55m,Los Angeles,London,1:50 pm,10:45 am,1h 15m,Amsterdam Schiphol,1,1.0,0,"1,083"
2024-01-01,United Airlines,15h 05m,Los Angeles,London,8:50 am,7:55 am,"1h 20m,0h 45m","Denver Intl,Chicago O'Hare Intl",2,1.0,0,912
2024-01-01,Air Canada,15h 10m,Los Angeles,London,8:00 am,7:10 am,3h 29m,Montreal Pierre Elliott Trudeau Intl,1,1.0,0,912
2024-01-01,United Airlines,15h 10m,Los Angeles,London,8:00 am,7:10 am,3h 29m,Montreal Pierre Elliott Trudeau Intl,1,1.0,0,912
2024-01-01,Iberia,13h 14m,Los Angeles,London,10:06 am,7:20 am,1h 11m,Dallas/Fort Worth,1,1.0,0,"1,071"
2024-01-01,Iberia,13h 14m,Los Angeles,London,9:06 am,6:20 am,1h 15m,Dallas/Fort Worth,1,1.0,0,"1,071"
2024-01-01,British Airways,13h 14m,Los Angeles,London,9:06 am,6:20 am,1h 15m,Dallas/Fort Worth,1,1.0,0,"1,071"
2024-01-01,British Airways,13h 08m,Los Angeles,London,2:57 pm,12:05 pm,1h 00m,Dallas/Fort Worth,1,1.0,0,"1,088"
2024-01-01,Aer Lingus,17h 40m,Los Angeles,London,8:20 pm,10:00 pm,6h 15m,Dublin,1,1.0,1,840
